Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9169632,2019-06-05 16:31:24,2019-05-31 16:27:09,185439,22252680,0,120,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169632,SRX5943741,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854624,SAMN11913380,simple,9606,Homo sapiens,GSM3836377,,,,,,,no,,,,,GEO,SRA892854,,public,9D0813D8CC857AEA6EE3A69B34584EBC,290DA0E1386ECF5F26A5AB2652E2B16A
SRR9169633,2019-06-05 16:31:24,2019-05-31 16:33:44,1034833,124179960,0,120,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169633/SRR9169633.1,SRX5943742,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854625,SAMN11913378,simple,9606,Homo sapiens,GSM3836378,,,,,,,no,,,,,GEO,SRA892854,,public,0C814D6B2162649CED45808EFD3D4AD4,BCF5604DDECB93B5A32817CF0E989200
SRR9169634,2019-06-05 16:31:24,2019-05-31 16:34:09,1186823,142418760,0,120,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169634/SRR9169634.1,SRX5943743,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854626,SAMN11913377,simple,9606,Homo sapiens,GSM3836379,,,,,,,no,,,,,GEO,SRA892854,,public,9B040D975E9A63446EF3A9906DA0CDCE,AD710C7FDA5A13064E23B1455361C21B
SRR9169635,2019-06-05 16:31:24,2019-05-31 16:32:52,919585,110350200,0,120,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169635,SRX5943744,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854627,SAMN11913376,simple,9606,Homo sapiens,GSM3836380,,,,,,,no,,,,,GEO,SRA892854,,public,F9F66A1BEED0C094480F88CFA0AC2989,6BE23CBBCCF0BA986A331B36BFF0F687
SRR9169636,2019-06-05 16:31:24,2019-05-31 16:30:28,859874,103184880,0,120,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169636/SRR9169636.1,SRX5943745,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854628,SAMN11913683,simple,9606,Homo sapiens,GSM3836381,,,,,,,no,,,,,GEO,SRA892854,,public,E310329ACB5E136DC03298E55271D9A3,7BABD22C98A4F51949190E79E7998980
SRR9169637,2019-06-05 16:31:24,2019-05-31 16:27:29,233126,27975120,0,120,16,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169637,SRX5943746,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854629,SAMN11913379,simple,9606,Homo sapiens,GSM3836382,,,,,,,no,,,,,GEO,SRA892854,,public,18EE23F7E81C5C839AFB2BE38304A829,109ECD2611B1771405110DEDE96A8A6E
SRR9169638,2019-06-05 16:31:24,2019-05-31 16:35:53,1111294,133355280,0,120,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169638/SRR9169638.1,SRX5943747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854630,SAMN11913682,simple,9606,Homo sapiens,GSM3836383,,,,,,,no,,,,,GEO,SRA892854,,public,1E49C5D555DF3FB7FA1BEED10D261C36,5378FAD03DAFD445384AF44634E85F2B
SRR9169639,2019-06-05 16:31:24,2019-05-31 16:32:35,1090813,130897560,0,120,75,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169639,SRX5943748,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854631,SAMN11913681,simple,9606,Homo sapiens,GSM3836384,,,,,,,no,,,,,GEO,SRA892854,,public,141F34092CED9B83F69527BE7D14F680,3A9412A4064298B8E449DF20F43D027C
SRR9169640,2019-06-05 16:31:24,2019-05-31 16:32:48,1040781,124893720,0,120,72,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169640,SRX5943749,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854632,SAMN11913680,simple,9606,Homo sapiens,GSM3836385,,,,,,,no,,,,,GEO,SRA892854,,public,9BABAB45BB681B3CE3DD02A27BBB0842,945B6C8394F65BB82782482C0A30C024
SRR9169641,2019-06-05 16:31:24,2019-05-31 16:37:44,1195847,143501640,0,120,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169641/SRR9169641.1,SRX5943750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854633,SAMN11913679,simple,9606,Homo sapiens,GSM3836386,,,,,,,no,,,,,GEO,SRA892854,,public,AC45CF5D9D97D7EC020D15D4C3549498,F5FD9F63561B9476DE71C94C69BB7F40
SRR9169642,2019-06-05 16:31:24,2019-05-31 16:35:05,1022967,122756040,0,120,70,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169642,SRX5943751,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854634,SAMN11913678,simple,9606,Homo sapiens,GSM3836387,,,,,,,no,,,,,GEO,SRA892854,,public,3DEEAB0D281A4003B075C0AFC758A433,3067B4209EDF51A9044DCFD849958E3D
SRR9169643,2019-06-05 16:31:24,2019-05-31 16:35:48,1077844,129341280,0,120,75,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169643,SRX5943752,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854635,SAMN11913677,simple,9606,Homo sapiens,GSM3836388,,,,,,,no,,,,,GEO,SRA892854,,public,D1220D357E7D7D72CCF5FC5EBF37874C,C0342D930DFCD9EBF7D77FDA86218C7F
SRR9169644,2019-06-05 16:31:24,2019-05-31 16:36:01,976079,117129480,0,120,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169644/SRR9169644.1,SRX5943753,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854636,SAMN11913676,simple,9606,Homo sapiens,GSM3836389,,,,,,,no,,,,,GEO,SRA892854,,public,DC4BEBAE30C10E07F4914804E2330CC7,28CF6DF374B2192231BF165E9DBF8D66
SRR9169645,2019-06-05 16:31:24,2019-05-31 16:34:58,914654,109758480,0,120,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008954/SRR9169645,SRX5943754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854637,SAMN11913675,simple,9606,Homo sapiens,GSM3836390,,,,,,,no,,,,,GEO,SRA892854,,public,80691719C9D1FD7D21D11AF4CC99A33B,AFF53000018B46D58C6A17D9FB2637CD
SRR9169646,2019-06-05 16:31:24,2019-05-31 16:30:26,156873,18824760,0,120,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169646/SRR9169646.1,SRX5943755,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854638,SAMN11913674,simple,9606,Homo sapiens,GSM3836391,,,,,,,no,,,,,GEO,SRA892854,,public,69445F28777D89917BB7A29C9FFAAEC9,0C7018D48B42CC09023602C1D2286743
SRR9169647,2019-06-05 16:31:24,2019-05-31 16:36:06,1033868,124064160,0,120,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169647/SRR9169647.1,SRX5943756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854639,SAMN11913673,simple,9606,Homo sapiens,GSM3836392,,,,,,,no,,,,,GEO,SRA892854,,public,3518AB3381ECF93EBE7AD94FA5648A5F,F136443B89B3C984259075639B367BBE
SRR9169648,2019-06-05 16:31:24,2019-05-31 16:36:41,1004395,120527400,0,120,69,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169648,SRX5943757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854640,SAMN11913672,simple,9606,Homo sapiens,GSM3836393,,,,,,,no,,,,,GEO,SRA892854,,public,14FC15434C4710F1F848B39AA00A0AF2,64E75A87C52EEE58E279E594CAB330FC
SRR9169428,2019-06-05 16:31:24,2019-05-31 17:33:07,681898,81827760,0,120,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169428/SRR9169428.1,SRX5943758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854641,SAMN11913227,simple,9606,Homo sapiens,GSM3836778,,,,,,,no,,,,,GEO,SRA892854,,public,9D4F93B1B138778B47CADDEB4612B3EC,BD610B98AECA5A99EF27F61F4085DD5D
SRR9169429,2019-06-05 16:31:24,2019-05-31 17:33:14,735362,88243440,0,120,46,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169429,SRX5943759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854642,SAMN11913226,simple,9606,Homo sapiens,GSM3836779,,,,,,,no,,,,,GEO,SRA892854,,public,5EBFA3D8B1F9DF52759DAD0635333347,5D173FDD8D28B32134D0287D1623DA1E
SRR9169430,2019-06-05 16:31:24,2019-05-31 17:35:32,832493,99899160,0,120,53,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008954/SRR9169430,SRX5943760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854643,SAMN11913260,simple,9606,Homo sapiens,GSM3836780,,,,,,,no,,,,,GEO,SRA892854,,public,0F4B9FF1421F2921129C27A289DB6E14,55E983346C21C963E6B79266340EBD02
SRR9169431,2019-06-05 16:31:24,2019-05-31 17:36:12,1030756,123690720,0,120,65,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169431,SRX5943761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854644,SAMN11913259,simple,9606,Homo sapiens,GSM3836781,,,,,,,no,,,,,GEO,SRA892854,,public,2B552722B909D1E839C6265319C53A77,4E44210E4DD747F6E3E4208964EC1298
SRR9169432,2019-06-05 16:31:24,2019-05-31 17:36:54,1102252,132270240,0,120,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169432/SRR9169432.1,SRX5943762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854645,SAMN11913258,simple,9606,Homo sapiens,GSM3836782,,,,,,,no,,,,,GEO,SRA892854,,public,86C9188D5B16614DE8AC5EEE47509A74,820406D9F4E675E10387D4A98CF46194
SRR9169433,2019-06-05 16:31:24,2019-05-31 17:36:17,479061,57487320,0,120,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008954/SRR9169433,SRX5943763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854646,SAMN11913198,simple,9606,Homo sapiens,GSM3836783,,,,,,,no,,,,,GEO,SRA892854,,public,6FBFADDE1D103FBF1840D01FFCA02A04,61361FD7A42D7B77832BB2EB92E0AD24
SRR9169434,2019-06-05 16:31:24,2019-05-31 17:32:34,459978,55197360,0,120,29,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169434,SRX5943764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854647,SAMN11913197,simple,9606,Homo sapiens,GSM3836784,,,,,,,no,,,,,GEO,SRA892854,,public,CA91F1AA2E8E5EA63AB337F38508E92F,F0B1EB464840BA8D8F5A84023F22ED7A
SRR9169435,2019-06-05 16:31:24,2019-05-31 17:34:30,794775,95373000,0,120,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169435/SRR9169435.1,SRX5943765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854648,SAMN11913196,simple,9606,Homo sapiens,GSM3836785,,,,,,,no,,,,,GEO,SRA892854,,public,66C9E6462675D4C313D41287192077B7,CBC5B78EED18125B4EFE0D79F41D870B
SRR9169436,2019-06-05 16:31:24,2019-05-31 17:35:58,883486,106018320,0,120,56,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169436,SRX5943766,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854649,SAMN11913195,simple,9606,Homo sapiens,GSM3836786,,,,,,,no,,,,,GEO,SRA892854,,public,46B8D07A61654DB9884DFEDEBE1D9DD5,CBF76961D54234E1A3CA5C000ACF0914
SRR9169437,2019-06-05 16:31:24,2019-05-31 17:38:11,964694,115763280,0,120,61,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169437,SRX5943767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854650,SAMN11913194,simple,9606,Homo sapiens,GSM3836787,,,,,,,no,,,,,GEO,SRA892854,,public,BE1B42EFF9B4C6A794F673AB8DC774E0,4C76CE8D65EE75DAD398189E7B0C20DA
SRR9169438,2019-06-05 16:31:24,2019-05-31 17:34:42,768552,92226240,0,120,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169438/SRR9169438.1,SRX5943768,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854652,SAMN11913193,simple,9606,Homo sapiens,GSM3836788,,,,,,,no,,,,,GEO,SRA892854,,public,425F004B8AC15478BBF7B6188E9545C1,0AF5586CC93775752B394AAC0816AC34
SRR9169656,2019-06-05 16:31:24,2019-05-31 17:37:39,1013915,121669800,0,120,64,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169656,SRX5943769,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854651,SAMN11913192,simple,9606,Homo sapiens,GSM3836789,,,,,,,no,,,,,GEO,SRA892854,,public,00B6B55750DD208A1590EF46A25AE18B,C6C76C712D88399ABB09A8A7665A7D75
SRR9169657,2019-06-05 16:31:25,2019-05-31 17:40:02,906820,108818400,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008954/SRR9169657,SRX5943770,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854653,SAMN11913191,simple,9606,Homo sapiens,GSM3836790,,,,,,,no,,,,,GEO,SRA892854,,public,60A819A578183FB23E999D8218AF7460,B7809A8A64F1DFDE488452E88A6904FC
SRR9169658,2019-06-05 16:31:25,2019-05-31 17:37:23,1041207,124944840,0,120,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008954/SRR9169658,SRX5943771,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854654,SAMN11913190,simple,9606,Homo sapiens,GSM3836791,,,,,,,no,,,,,GEO,SRA892854,,public,500C12AE79B1276580E598B59481AE9D,D88944BF61ED1363024C6C434AB57F70
SRR9169659,2019-06-05 16:31:25,2019-05-31 17:31:54,283363,34003560,0,120,19,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169659,SRX5943772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854655,SAMN11913189,simple,9606,Homo sapiens,GSM3836792,,,,,,,no,,,,,GEO,SRA892854,,public,449FB7252CB872898548E53CDB9AC8E9,02BB39D0430DC9BC9EBA6DC9F377E427
SRR9169660,2019-06-05 16:31:25,2019-05-31 17:36:40,931727,111807240,0,120,60,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008954/SRR9169660,SRX5943773,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854656,SAMN11913188,simple,9606,Homo sapiens,GSM3836793,,,,,,,no,,,,,GEO,SRA892854,,public,5F021DEFE2104DB5ECE5C856FB1E5DDF,BEDC4EBC9155C6204D5E28AFEF05B5A7
SRR9169661,2019-06-05 16:31:25,2019-05-31 17:39:30,1139371,136724520,0,120,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169661/SRR9169661.1,SRX5943774,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854657,SAMN11913187,simple,9606,Homo sapiens,GSM3836794,,,,,,,no,,,,,GEO,SRA892854,,public,3916EDBFBF14EFB4A65413927AAA895A,E3293C06B056BDB1B3B9C3F96737FE82
SRR9169662,2019-06-05 16:31:25,2019-05-31 17:39:50,1122020,134642400,0,120,72,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169662,SRX5943775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854658,SAMN11913186,simple,9606,Homo sapiens,GSM3836795,,,,,,,no,,,,,GEO,SRA892854,,public,A92AA6AE12520710C197A61F02CA5880,22F8CFE652809FC88EE31EFADBA5C2D4
SRR9169663,2019-06-05 16:31:25,2019-05-31 17:37:02,1039414,124729680,0,120,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169663/SRR9169663.1,SRX5943776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854659,SAMN11913185,simple,9606,Homo sapiens,GSM3836796,,,,,,,no,,,,,GEO,SRA892854,,public,1CC4E983000BC4C2C9D70C8AC0F1767B,42AA40695991B8B883D7B9F9891C5136
SRR9169664,2019-06-05 16:31:25,2019-05-31 17:34:36,946463,113575560,0,120,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169664/SRR9169664.1,SRX5943777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854660,SAMN11913184,simple,9606,Homo sapiens,GSM3836797,,,,,,,no,,,,,GEO,SRA892854,,public,FD02CEF20754B44CDEA2AE05E125A0F7,BFA7A7A077DF6FCC2A14B5D74C453788
SRR9169665,2019-06-05 16:31:25,2019-05-31 17:35:11,579120,69494400,0,120,37,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169665,SRX5943778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854661,SAMN11913183,simple,9606,Homo sapiens,GSM3836798,,,,,,,no,,,,,GEO,SRA892854,,public,B57F75CB4705C77973DBE9927D3CFDE5,F9DC546DD9D5AA0C9D567AD7F20CF8B4
SRR9169666,2019-06-05 16:31:25,2019-05-31 17:39:29,954232,114507840,0,120,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169666/SRR9169666.1,SRX5943779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854662,SAMN11913182,simple,9606,Homo sapiens,GSM3836799,,,,,,,no,,,,,GEO,SRA892854,,public,79FBF56F1A2F60807CE9AF4BA7F2A5E5,D3D281695D6D89185AB79202E5A2F810
SRR9169667,2019-06-05 16:31:25,2019-05-31 17:37:27,989754,118770480,0,120,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169667,SRX5943780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854663,SAMN11913181,simple,9606,Homo sapiens,GSM3836800,,,,,,,no,,,,,GEO,SRA892854,,public,BBACABC09A76D6EDC2C766453F913363,2A90C65E0E82D5E887B518B14A154598
SRR9169668,2019-06-05 16:31:25,2019-05-31 17:37:23,941805,113016600,0,120,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169668/SRR9169668.1,SRX5943781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854664,SAMN11913180,simple,9606,Homo sapiens,GSM3836801,,,,,,,no,,,,,GEO,SRA892854,,public,E0E7E22BB4552CB136196DC50F8DB214,970347730A0C104D18A00A2D50F19515
SRR9169208,2019-06-05 16:31:25,2019-06-01 01:00:00,65665628,7223219080,0,110,3983,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169208,SRX5943782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854665,SAMN11915420,simple,9606,Homo sapiens,GSM3837162,,,,,,,no,,,,,GEO,SRA892854,,public,AC1A06160A8481CA53A2155B4376E83E,F24ED64CF5D3B2C14CAA70FCE33996B5
SRR9169209,2019-06-05 16:31:25,2019-05-31 22:47:40,59429156,6537207160,0,110,3613,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008954/SRR9169209,SRX5943783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854666,SAMN11915424,simple,9606,Homo sapiens,GSM3837163,,,,,,,no,,,,,GEO,SRA892854,,public,4C231A79D8237B1FF314281CAAA3EBE2,600A7D613A7B04EA44CF48A67C345BD1
SRR9169210,2019-06-05 16:31:25,2019-06-01 15:06:57,230480591,25352865010,0,110,13616,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008954/SRR9169210,SRX5943784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854667,SAMN11915423,simple,9606,Homo sapiens,GSM3837164,,,,,,,no,,,,,GEO,SRA892854,,public,C9843312AB6E13947941AB5F1FCC2302,4F0F802BD8C516F16A0ABC7A0B36A51D
SRR9169211,2019-06-05 16:31:25,2019-06-01 18:48:11,209974037,25196884440,0,120,13457,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169211,SRX5943785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854668,SAMN11915470,simple,9606,Homo sapiens,GSM3837165,,,,,,,no,,,,,GEO,SRA892854,,public,3ECD3CEEA01B245BCA970DAAC4C05176,38DC878F764C7C6E8A6DE169A1391711
SRR9169212,2019-06-05 16:31:25,2019-05-31 22:29:59,56274702,6190217220,0,110,3375,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008954/SRR9169212,SRX5943786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854669,SAMN11915469,simple,9606,Homo sapiens,GSM3837166,,,,,,,no,,,,,GEO,SRA892854,,public,32BBF409A84DB4E8252C5E6AF5FFE196,8FA09622579C4168B689714AC8C0D508
SRR9169213,2019-06-05 16:31:25,2019-05-31 23:01:53,55121988,6063418680,0,110,3308,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169213,SRX5943787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4854670,SAMN11915468,simple,9606,Homo sapiens,GSM3837167,,,,,,,no,,,,,GEO,SRA892854,,public,03D1384AC74B335C5EEEA9B3058BED84,D1CD8020CF6469DED2351F4F1A8DD6B2
